nCount_RNA,nFeature_RNA,percent.mt,cellType
4856,1594,9.78171334431631,Conjunctival endothelium
15985,3864,6.88145136065061,Corneal epithelial superficial cells
22872,3251,8.90608604407135,Quiescent LSCs
3263,1509,5.48574931045051,Limbal fibroblasts
30402,5191,9.47306098283008,Corneal epithelial superficial cells
11977,2708,7.36411455289304,Basal conjuctiva epithelium
3818,1275,2.22629649030906,Limbal fibroblasts
4345,1367,6.53624856156502,Corneal wing cells
26365,4279,7.66546557936658,Basal conjuctiva epithelium
4422,1736,1.87697874265038,Corneal blood vessels
2641,1095,4.46800454373343,Corneal stroma keratocytes
16241,3550,5.59694600086202,Corneal stroma keratocytes
2084,1030,3.35892514395394,Superficial conjunctiva epithelium
21188,4050,3.69076835944874,Corneal stroma keratocytes
7951,2422,3.3580681675261,Corneal stroma
2318,1092,1.81190681622088,Superficial conjunctiva epithelium
3756,1139,7.77422790202343,Corneal stroma keratocytes
21631,3852,6.90213120059174,Basal conjuctiva epithelium
4758,1637,8.40689365279529,Corneal stroma keratocytes
18811,4067,7.750784115677,Limbal Niche
14313,3213,8.99182561307902,Basal conjuctiva epithelium
15496,3532,6.17578729994837,Limbal superficial  cells
99339,8505,9.37899515799434,Corneal basal and suprabasal cells
18856,3747,9.99151463725074,Transit amplifying cells
21269,4711,9.90173491936621,Corneal basal and suprabasal cells
12755,3278,5.3547628381027,Corneal stroma keratocytes
7859,2308,5.38236416846927,Corneal stroma keratocytes
27425,4761,2.86235186873291,Corneal stroma keratocytes
15380,3602,8.66059817945384,Basal conjuctiva epithelium
44470,6165,8.00089948279739,Limbal Niche
22850,4186,5.2253829321663,Basal conjuctiva epithelium
41575,5838,7.35538184004811,Limbal Niche
7193,2258,8.80022243848186,Corneal basal and suprabasal cells
32458,5192,6.84576991804794,Limbal Niche
25732,4560,4.8072438986476,Corneal wing cells
3994,1641,3.60540811216825,Corneal stroma keratocytes
14187,2895,8.28927891731867,Basal conjuctiva epithelium
17939,3792,8.23345782931044,Corneal basal and suprabasal cells
54860,6309,5.68355814801312,Basal conjuctiva epithelium
31990,5286,5.61425445451704,Superficial conjunctiva epithelium
22973,4539,6.56858050755234,Corneal stroma keratocytes
19515,4073,5.9851396361773,Limbal superficial  cells
16888,3641,7.46091899573662,Basal conjuctiva epithelium
15039,3463,9.38892213578031,Corneal wing cells
14589,3263,9.26725615189526,Corneal epithelial superficial cells
16025,3523,2.50858034321373,Corneal stroma
10844,2648,8.54850608631501,Quiescent LSCs
20286,4130,8.3012915311052,Corneal epithelial superficial cells
6943,1703,0.806567766095348,Corneal basal and suprabasal cells
18914,3990,8.65496457650418,Corneal epithelial superficial cells
8832,2151,9.86186594202899,Basal conjuctiva epithelium
2152,1048,2.36988847583643,Corneal basal and suprabasal cells
13797,2997,4.00811770674784,Corneal stroma
21821,3793,4.61940332707025,Basal conjuctiva epithelium
19454,3760,5.10434872005757,Corneal stroma
8305,2423,4.73208910295003,Limbal fibroblasts
25683,4998,7.76389051123311,Corneal basal and suprabasal cells
12599,2781,4.43686006825939,Corneal stroma
22053,4433,7.37768104112819,Limbal Niche
23666,4644,2.48880250147892,Corneal stroma keratocytes
13974,3043,3.38485759267211,Corneal stroma
19010,3795,7.6801683324566,Corneal wing cells
23995,4474,6.04292560950198,Corneal wing cells
20555,3853,7.04451471661396,Corneal wing cells
17975,4211,2.50904033379694,Corneal stroma keratocytes
24878,4495,6.656483640164,Corneal wing cells
18139,3490,9.05783119245824,Transit amplifying cells
11140,2648,2.34290843806104,Corneal stroma
23750,3457,8.75368421052632,Quiescent LSCs
5696,1823,7.51404494382022,Limbal fibroblasts
19864,3733,9.73620620217479,Basal conjuctiva epithelium
27254,4518,8.11257063183386,Corneal epithelial superficial cells
29376,4826,9.06522331154684,Limbal Niche
17192,3247,9.49860400186133,Transit amplifying cells
5791,2403,3.17734415472285,Corneal stroma keratocytes
6736,1501,2.76128266033254,Immune cells I
19096,4489,5.15814830330959,Limbal Niche
8124,2176,4.51747907434761,Superficial conjunctiva epithelium
35344,5511,8.36068356722499,Limbal Niche
12184,3088,4.02987524622456,Corneal stroma
23348,4386,8.24053452115813,Corneal basal and suprabasal cells
24454,4728,9.10689457757422,Limbal Niche
19292,4319,7.79597760729836,Basal conjuctiva epithelium
14642,2914,8.74880480808633,Basal conjuctiva epithelium
17461,3514,8.25267739533818,Transit amplifying cells
17554,3922,4.97322547567506,Corneal stroma
17772,3895,9.22799909970741,Transit amplifying cells
17902,3903,5.37928723047704,Corneal basal and suprabasal cells
19470,4186,2.05957883923986,Corneal stroma
4744,1518,6.38701517706577,Basal conjuctiva epithelium
4800,2338,0.729166666666667,Corneal stroma keratocytes
5921,1840,1.85779429150481,Limbal Niche
3061,1190,2.02548186867037,Superficial conjunctiva epithelium
16861,3481,7.30680268074254,Corneal basal and suprabasal cells
10320,2786,3.4593023255814,Corneal stroma keratocytes
23267,4261,6.3996217819229,Limbal Niche
20801,4204,7.22561415316571,Corneal epithelial superficial cells
20748,4553,8.73337189126663,Limbal Niche
24562,4187,5.35379855060663,Corneal stroma keratocytes
99303,8545,8.37336233547828,Corneal basal and suprabasal cells
26994,4662,7.96843743054012,Limbal Niche
9064,2340,7.84421888790821,Superficial conjunctiva epithelium
14835,3441,4.67812605325244,Corneal stroma keratocytes
18633,3628,8.62448344335319,Superficial conjunctiva epithelium
12305,2648,8.97196261682243,Basal conjuctiva epithelium
2808,1397,3.13390313390313,Corneal stroma keratocytes
2260,1170,3.80530973451327,Conjunctival endothelium
21489,3929,5.89603983433385,Transit amplifying cells
7257,2418,2.35634559735428,Corneal stroma keratocytes
18138,3882,7.57525636784651,Corneal basal and suprabasal cells
26257,4452,8.33682446585672,Basal conjuctiva epithelium
11681,2135,8.27840082184744,Basal conjuctiva epithelium
16381,3256,9.42555399548257,Basal conjuctiva epithelium
15065,3439,8.1845336873548,Corneal stroma keratocytes
4978,1763,7.19164323021294,Corneal stroma keratocytes
8750,2890,5.68,Corneal basal and suprabasal cells
28423,4872,7.70502761847799,Corneal basal and suprabasal cells
19447,3938,8.6697176942459,Corneal basal and suprabasal cells
5361,2580,1.90263010632345,Corneal stroma keratocytes
2845,1023,9.73637961335677,Immune cells II
14603,3251,9.86098746832843,Basal conjuctiva epithelium
21848,3395,8.05565726839985,Basal conjuctiva epithelium
21728,4408,8.78129602356406,Corneal basal and suprabasal cells
15303,3174,8.41011566359537,Basal conjuctiva epithelium
16300,3836,8.36196319018405,Corneal basal and suprabasal cells
11623,3002,7.45074421405833,Limbal Niche
7764,2074,7.61205564142195,Limbal fibroblasts
12106,3532,8.56600033041467,Corneal basal and suprabasal cells
16153,3376,3.7020986813595,Corneal stroma
3502,1184,1.94174757281553,Corneal stroma keratocytes
17327,2774,8.32804293876609,Basal conjuctiva epithelium
17732,3788,3.14685314685315,Corneal stroma keratocytes
10757,2753,8.25508970902668,Corneal wing cells
23807,4708,7.77082370731298,Corneal basal and suprabasal cells
16718,3673,6.04737408780955,Corneal stroma keratocytes
12708,2787,9.08089392508656,Basal conjuctiva epithelium
19137,3736,7.54559230809427,Basal conjuctiva epithelium
60790,7040,4.21286395788781,Corneal stroma keratocytes
7733,2793,9.42713047976206,Limbal Niche
20644,4230,4.34508816120907,Superficial conjunctiva epithelium
11237,3528,4.10251846578268,Limbal fibroblasts
5406,2069,5.38290788013319,Corneal basal and suprabasal cells
10667,2293,4.60298115683885,Immune cells I
16658,3223,2.77944531156201,Corneal stroma
30617,4224,9.8638011562204,Basal conjuctiva epithelium
38395,5263,5.53457481442896,Limbal Niche
11732,2743,8.14865325605182,Quiescent LSCs
19667,4271,9.59983729089337,Superficial conjunctiva epithelium
14286,2759,8.34383312333753,Basal conjuctiva epithelium
23735,4560,2.85654097324626,Corneal stroma
5399,1979,7.94591591035377,Limbal fibroblasts
25409,4664,3.60502184265418,Corneal stroma keratocytes
36508,5547,1.88177933603594,Corneal stroma
11859,2873,7.44582173876381,Corneal stroma
30990,5259,9.17715392061955,Corneal epithelial superficial cells
15736,3370,3.48246059989832,Corneal stroma
16385,3241,8.67866951480012,Basal conjuctiva epithelium
8204,2346,8.45928815212092,Corneal wing cells
18409,3833,8.35460915856375,Corneal epithelial superficial cells
5913,2246,6.54490106544901,Limbal fibroblasts
10653,2722,2.80672111142401,Corneal stroma
15098,3478,9.06742614915883,Corneal basal and suprabasal cells
27255,4406,6.7327095945698,Basal conjuctiva epithelium
9906,3325,4.96668685645064,Corneal stroma keratocytes
16366,3653,7.58279359648051,Transit amplifying cells
31922,4904,6.76962596328551,Limbal superficial  cells
29784,5030,7.72898200376041,Corneal basal and suprabasal cells
21457,3505,5.16847648785944,Basal conjuctiva epithelium
20155,4130,7.16447531629869,Corneal epithelial superficial cells
14412,2832,5.00277546489037,Transit amplifying cells
20601,4413,6.68414154652687,Corneal basal and suprabasal cells
17618,3957,5.51708479963674,Limbal Niche
25889,4176,5.91370852485612,Corneal epithelial superficial cells
16438,3780,9.98904976274486,Corneal basal and suprabasal cells
17271,3650,6.10271553471137,Superficial conjunctiva epithelium
14722,3491,7.09142779513653,Basal conjuctiva epithelium
6268,2108,6.17421825143586,Limbal fibroblasts
17814,3568,8.36420792635006,Corneal wing cells
8631,2771,8.14505851002201,Corneal basal and suprabasal cells
27343,4308,5.13842665398822,Basal conjuctiva epithelium
25728,4744,7.51321517412935,Corneal basal and suprabasal cells
8647,2089,4.11703480976061,Limbal fibroblasts
7766,2053,4.42956476950811,Immune cells I
18055,3663,3.4616449736915,Corneal stroma
16119,3761,3.66648055090266,Corneal stroma keratocytes
27984,4651,1.6259291023442,Corneal stroma
17155,2999,6.42378315359953,Limbal Niche
16627,3890,3.24171528237205,Corneal stroma keratocytes
21738,4225,3.52838347594075,Corneal stroma keratocytes
19720,3849,1.34381338742394,Corneal stroma
2819,1251,11.5998581057112,Transit amplifying cells
30577,4855,10.8120482715767,Corneal wing cells
23824,4442,8.09267965077233,Corneal basal and suprabasal cells
22990,5034,16.359286646368,Superficial conjunctiva epithelium
28651,4924,7.1655439600712,Corneal epithelial superficial cells
14631,3412,15.4398195612057,Superficial conjunctiva epithelium
25062,4750,9.1133987710478,Corneal epithelial superficial cells
18729,4135,5.01895456244327,Corneal stroma
27827,4722,19.1935889603622,Limbal Niche
31763,4791,8.86880962125744,Corneal wing cells
6222,2032,8.34136933461909,Corneal stroma keratocytes
16742,3082,12.0833831083503,Basal conjuctiva epithelium
28510,5111,8.33041038232199,Limbal superficial  cells
4988,1624,10.364875701684,Corneal stroma keratocytes
5067,1796,13.8148805999605,Corneal endothelium
26174,4729,11.7941468632995,Corneal wing cells
20705,3818,16.8606616759237,Basal conjuctiva epithelium
10386,3094,11.0918544194107,Corneal stroma keratocytes
20261,4660,10.7250382508267,Corneal epithelial superficial cells
25437,4765,8.55839918229351,Corneal basal and suprabasal cells
4156,1809,8.6381135707411,Superficial conjunctiva epithelium
17700,3327,15.1581920903955,Basal conjuctiva epithelium
24129,4307,10.1081685938083,Corneal wing cells
23642,4282,9.4112173250994,Corneal wing cells
14204,3425,4.42128977752746,Corneal stroma keratocytes
5780,1767,16.7820069204152,Basal conjuctiva epithelium
15299,3072,10.4516635074188,Basal conjuctiva epithelium
21634,4417,6.15697513173708,Limbal superficial  cells
8376,2805,7.72445081184336,Corneal stroma keratocytes
3721,1381,9.83606557377049,Corneal stroma keratocytes
2018,1083,10.009910802775,Superficial conjunctiva epithelium
6864,2365,11.5238927738928,Superficial conjunctiva epithelium
16544,3645,14.017166344294,Superficial conjunctiva epithelium
45180,5742,9.15006640106242,Limbal Niche
27404,4872,8.80893300248139,Corneal wing cells
3941,1636,14.6409540725704,Corneal stroma keratocytes
3493,1423,22.1872316060693,Limbal Niche
28487,5025,8.99006564397795,Corneal wing cells
6980,2401,8.43839541547278,Limbal fibroblasts
30428,4819,6.77993952938083,Corneal basal and suprabasal cells
27971,4979,12.4700582746416,Basal conjuctiva epithelium
26994,4348,13.3511150626065,Basal conjuctiva epithelium
19243,3024,13.3710959829548,Transit amplifying cells
28599,5501,19.5566278541208,Superficial conjunctiva epithelium
16762,3552,10.9533468559838,Limbal superficial  cells
18608,3707,9.0713671539123,Quiescent LSCs
33563,5470,9.21848464082472,Corneal basal and suprabasal cells
21212,4122,10.4092023382991,Corneal epithelial superficial cells
7329,2088,22.8680583981444,Superficial conjunctiva epithelium
3391,1473,7.43143615452669,Quiescent LSCs
10229,2574,11.5260533776518,Quiescent LSCs
36358,5970,15.3528796963529,Corneal epithelial superficial cells
14689,3675,15.9915583089387,Corneal basal and suprabasal cells
27223,4438,8.21364287550968,Transit amplifying cells
3865,1237,14.7477360931436,Quiescent LSCs
23645,4725,9.8329456544724,Limbal superficial  cells
11904,3110,8.93817204301075,Corneal epithelial superficial cells
24486,4682,8.03724577309483,Corneal epithelial superficial cells
10356,2899,15.778292777134,Limbal superficial  cells
19093,4092,7.91389514481747,Corneal epithelial superficial cells
3005,1424,5.72379367720466,Limbal fibroblasts
10038,3109,5.26001195457262,Corneal stroma keratocytes
23037,5050,10.5178625689109,Corneal basal and suprabasal cells
5201,2033,10.4210728706018,Limbal fibroblasts
18073,3473,12.5491064018149,Basal conjuctiva epithelium
16180,3565,13.0778739184178,Superficial conjunctiva epithelium
33390,5579,7.21174004192872,Limbal superficial  cells
5725,1663,23.1615720524017,Basal conjuctiva epithelium
28445,4788,14.4735454385657,Quiescent LSCs
26509,4819,4.50413067260176,Corneal epithelial superficial cells
2630,1268,3.99239543726236,Limbal fibroblasts
20990,4178,9.96665078608861,Corneal epithelial superficial cells
25025,4675,13.5224775224775,Corneal wing cells
11493,3162,7.15217958757505,Conjunctival endothelium
4385,1506,11.060433295325,Corneal basal and suprabasal cells
24804,4983,11.1877116594098,Corneal basal and suprabasal cells
41246,5882,11.1889637783058,Basal conjuctiva epithelium
25166,4272,15.7633314789796,Basal conjuctiva epithelium
11775,3385,4.31422505307856,Limbal fibroblasts
17743,3807,13.8758947190441,Basal conjuctiva epithelium
24649,4546,9.50545661081586,Limbal superficial  cells
8139,2181,9.21489126428308,Limbal fibroblasts
2560,1069,22.3828125,Limbal fibroblasts
26034,5005,10.8473534608589,Corneal epithelial superficial cells
8554,2235,13.0699088145897,Transit amplifying cells
13271,3278,15.4999623238641,Corneal basal and suprabasal cells
19007,4137,8.06018835165992,Corneal wing cells
24277,4866,7.10137166865758,Limbal superficial  cells
12037,2902,11.8551134003489,Quiescent LSCs
6579,1552,21.3710290317677,Quiescent LSCs
13699,3381,5.65004744871888,Corneal stroma
4167,1302,13.9908807295416,Quiescent LSCs
26071,4923,8.26972498178052,Corneal epithelial superficial cells
6636,2268,8.42374924653406,Corneal blood vessels
25941,4769,6.91569330403608,Corneal epithelial superficial cells
17432,3163,13.4809545663148,Basal conjuctiva epithelium
24158,4552,8.82523387697657,Corneal epithelial superficial cells
25980,4640,11.8129330254042,Corneal epithelial superficial cells
10616,2997,12.9238884702336,Limbal superficial  cells
47683,6376,13.8623828198729,Corneal basal and suprabasal cells
24901,4934,6.86317818561504,Transit amplifying cells
56694,6176,12.5251349349137,Basal conjuctiva epithelium
13556,3434,6.88256122750074,Superficial conjunctiva epithelium
80069,7563,12.5679101774719,Limbal Niche
20555,4009,10.1289224033082,Corneal wing cells
14433,3540,12.2704912353634,Superficial conjunctiva epithelium
22868,4329,10.6524400909568,Corneal wing cells
9603,2900,7.7475788815995,Limbal fibroblasts
3554,1008,13.3370849746764,Corneal stroma keratocytes
4074,1245,12.4693176239568,Modulated corneal endothelial cells
33205,4762,13.2660743863876,Limbal Niche
26784,4827,8.15038829151732,Corneal epithelial superficial cells
18273,3784,14.9072401904449,Basal conjuctiva epithelium
66442,6845,12.8307395924265,Basal conjuctiva epithelium
3387,1344,14.8213758488338,Limbal fibroblasts
8671,2044,23.4690347134125,Basal conjuctiva epithelium
19383,4109,5.44807305370686,Limbal superficial  cells
